tsne_dimension_1,tsne_dimension_2
-10.270156,77.95992
144.14162,34.84071
43.097393,-5.0179687
57.400707,94.02992
77.50572,42.00006
-50.79729,85.319115
9.347389,134.86185
68.0445,95.75254
45.296974,-114.12809
65.096214,5.5028706
-9.970462,-151.41714
-123.685844,-62.556477
-120.505295,-40.40777
50.520313,-71.52113
-25.713163,84.358894
118.96019,-33.086346
25.267355,-44.81307
102.26155,17.314262
11.994839,-31.83523
64.437904,-71.37775
81.20211,57.383896
18.632387,-89.62172
-135.10994,32.966507
64.403854,29.721838
4.946498,101.17829
-15.667114,108.3814
34.508617,75.45007
-113.39406,25.868322
101.30484,-76.81338
85.57482,50.250008
110.81479,-18.221304
15.465497,-155.94136
-116.04425,75.14998
-81.82988,-74.851166
118.16736,-27.015371
-43.77984,103.407166
-27.664476,-127.76349
36.48459,134.2765
2.8570538,-6.5560803
-23.725689,113.27281
-73.67769,129.53319
2.8570538,-6.5560803
28.766783,-68.58961
2.8570538,-6.5560803
68.9987,23.966124
24.395287,-1.2899067
-10.005463,12.8678
-73.67769,129.53319
60.287434,-33.777412
-20.241793,-47.919468
58.467365,86.30619
-10.574073,-31.050661
69.51937,-43.31019
74.60473,14.986333
-40.257927,-17.741402
-13.37844,-114.862
-10.005463,12.8678
-123.685844,-62.556477
11.994839,-31.83523
-15.881598,-86.88057
24.395287,-1.2899067
-65.136406,71.49008
-127.65745,3.2100048
24.465137,-14.1559105
70.45789,-49.840202
76.152534,-7.9679503
110.544716,-20.318745
18.632387,-89.62172
61.53858,-118.75604
67.59173,57.109272
37.880787,-40.24609
81.056694,47.41251
30.349457,-148.64003
-78.64804,56.282997
35.307068,-15.405639
2.8570538,-6.5560803
-78.044365,49.129555
-10.005463,12.8678
77.629456,-63.503956
28.80373,62.228283
71.313126,-50.967754
-10.574073,-31.050661
-21.653847,-11.021172
-69.15874,38.062786
85.13207,5.916658
62.272404,66.615906
118.90315,10.131204
-11.15452,84.02617
56.079952,108.86463
89.66258,-62.65207
90.42319,-72.52098
-57.384148,1.0912014
57.360325,-82.07296
-41.24721,41.508904
42.65209,-4.3749495
-11.319584,-73.94067
9.389452,80.737015
47.977028,0.6622239
-95.095215,87.319664
-73.88488,94.302086
-93.3359,-75.96465
18.211906,56.535854
-54.190712,-13.239212
-75.73123,-62.30139
-10.574073,-31.050661
-29.539858,7.7446117
99.168655,58.849663
123.92776,79.60718
53.405193,-3.7317848
19.901485,154.96062
77.69756,80.14536
-39.36882,26.118132
11.994839,-31.83523
25.305387,71.196884
52.724594,1.2743757
-5.011959,-47.440105
-21.66935,135.7422
106.23936,75.98527
-29.539858,7.7446117
-120.681076,16.737919
26.09256,13.141583
67.67578,-59.887024
-51.180756,98.03875
18.576717,-47.813744
58.94928,-90.31342
-56.51202,61.504005
78.69275,-43.92314
45.296974,-114.12809
-23.86531,-74.02634
-78.044365,49.129555
113.56228,-22.81065
-21.653847,-11.021172
54.26921,-71.604836
-8.834043,140.90294
9.347389,134.86185
69.16364,-37.69773
29.572847,-86.38154
80.112755,-39.375637
108.34569,-97.48737
78.5935,-116.02465
81.9417,48.09167
-21.653847,-11.021172
52.850845,16.012262
11.994839,-31.83523
58.116024,-67.35318
36.254276,-71.81562
-21.653847,-11.021172
29.572847,-86.38154
-43.03158,13.467826
9.347389,134.86185
63.23429,50.94542
104.743164,48.15424
14.572819,33.206364
-67.85913,116.21238
-84.690285,-50.577103
-10.355589,-59.684853
-32.273632,108.856804
67.312096,-6.786829
2.9351397,22.177515
53.574627,-1.5037918
10.473258,10.800184
34.47328,-96.18094
42.813892,91.976875
53.77028,76.36804
-40.257927,-17.741402
-20.241793,-47.919468
47.9265,16.034344
41.311447,35.49824
-89.02797,-66.37505
-34.73231,-44.928307
90.36436,95.64501
-89.301216,7.771851
59.898876,-59.54812
50.106285,3.6727874
-27.189281,22.741924
-44.828754,-122.18095
113.05695,38.168957
67.04743,2.6968918
-62.919952,-141.71155
-27.189281,22.741924
65.54356,77.93978
-64.746506,41.17318
-94.5543,-0.9273829
109.84764,-51.81954
49.508976,25.297764
21.215715,90.44139
24.08937,73.6123
17.086212,-74.2229
-94.5543,-0.9273829
36.48459,134.2765
89.64742,-81.947395
-40.257927,-17.741402
-10.532583,37.98265
43.396606,38.14712
54.238644,85.401924
-124.40665,-81.543625
81.2773,-18.077234
21.861898,-59.730278
71.18527,-11.011406
-10.005463,12.8678
-5.011959,-47.440105
-10.005463,12.8678
30.749668,45.070747
-39.160988,125.16812
37.294243,54.56819
24.395287,-1.2899067
45.312237,94.53481
-21.653847,-11.021172
-120.505295,-40.40777
-65.5925,-59.774662
31.870493,67.15337
84.26367,-91.849075
-84.74332,45.882896
55.134285,-19.56818
-21.653847,-11.021172
-10.005463,12.8678
-23.86531,-74.02634
-58.052376,110.02714
-41.24721,41.508904
-57.43388,-50.17825
-57.384148,1.0912014
58.776714,-23.950165
49.97394,-40.89826
10.473258,10.800184
108.51029,-97.17592
71.84893,73.05037
-78.45814,-25.817709
49.043976,103.010994
-60.559998,-79.236984
6.8178654,-55.915535
65.00955,-12.621504
-10.005463,12.8678
102.30384,-57.00756
23.860456,35.27682
-74.58382,93.24038
26.05985,18.946833
-6.1713514,-96.13227
-44.82881,-122.181114
27.099096,18.98226
69.97715,133.69606
84.06052,20.212711
103.89753,12.868115
66.38537,80.19682
-9.062162,83.751755
-93.59074,32.670803
-10.005463,12.8678
-75.01042,-81.52725
49.22728,57.25932
-57.384148,1.0912014
-121.90924,43.781784
51.45434,32.956875
8.277405,-98.96385
28.766039,-68.58915
-5.684004,61.906998
-73.67769,129.53319
-84.74332,45.882896
9.867126,20.73556
-90.59712,-40.90279
46.6989,-15.664074
20.170362,11.944474
-10.005463,12.8678
-31.12277,35.5694
-9.111968,68.401245
53.403492,52.691463
-53.96239,66.574974
-10.355589,-59.684853
-15.881598,-86.88057
99.875046,-25.51616
-104.75247,90.25157
-59.835712,50.808197
9.347389,134.86185
-63.65587,-41.303394
-90.59712,-40.90279
117.54242,89.94949
-63.65587,-41.303394
-21.653847,-11.021172
82.245674,39.568985
80.9515,37.451668
34.623013,-42.862698
5.855538,28.76235
-54.73698,139.93498
78.455025,-11.9988165
-40.94591,86.92933
-34.73231,-44.928307
59.792053,-5.69781
2.3081987,-70.0905
-31.291842,73.06855
-77.81258,-117.63217
-10.355589,-59.684853
13.263711,26.8792
95.039734,-46.54802
19.015282,83.32624
73.35278,-94.16653
-23.86531,-74.02634
33.53101,21.304699
-10.574073,-31.050661
53.971767,-65.04331
-25.672392,-61.211433
-95.47603,22.064312
-11.319584,-73.94067
21.861898,-59.730278
12.186343,103.67029
118.530235,-33.55459
69.232765,56.939896
13.636726,-141.09415
40.33604,11.059465
7.4519405,-123.89353
-10.355589,-59.684853
21.861898,-59.730278
11.994839,-31.83523
-84.66174,12.63928
-90.59712,-40.90279
67.36909,-4.9596133
11.994839,-31.83523
-81.86255,-103.28454
87.90253,-58.322918
128.67735,49.990547
-32.050507,94.39532
-14.704148,120.07744
-15.881598,-86.88057
-31.12277,35.5694
73.626465,-26.983309
103.60577,-46.05908
-29.539858,7.7446117
68.48911,21.980295
-48.80223,-43.831657
11.994839,-31.83523
0.9817696,-141.00792
82.427155,-18.919521
136.41054,10.296515
63.38158,8.958761
61.200375,29.547915
-19.261871,-126.735115
-39.36882,26.118132
5.855538,28.76235
144.14162,34.84071
-9.995768,-136.86581
81.47861,-11.051722
41.241352,-34.165295
-48.80223,-43.831657
45.129154,21.595901
38.286335,-134.67989
11.994839,-31.83523
37.630733,19.37254
-78.45814,-25.817709
-74.10178,0.8307637
22.894583,32.535027
64.17533,26.655289
35.722866,28.035017
54.947594,-34.996487
38.838554,-66.29849
-101.98215,77.21137
-83.57392,-44.21075
-10.355589,-59.684853
84.027405,-18.936092
-67.12561,95.31845
1.4975061,63.919914
32.86959,-64.43364
6.8178654,-55.915535
-25.672392,-61.211433
43.19597,-125.216545
-57.384148,1.0912014
-25.672392,-61.211433
-120.681076,16.737919
30.480232,53.722427
26.536154,105.3162
66.01325,15.408655
-63.63811,-33.20486
2.8570538,-6.5560803
56.917385,88.16373
2.8570538,-6.5560803
9.347389,134.86185
49.229607,-49.708797
-10.574073,-31.050661
12.546523,114.32492
-121.90924,43.781784
81.34176,104.133484
21.861898,-59.730278
98.95112,-16.504208
34.508617,75.45007
113.33194,-43.672386
-116.04425,75.14998
69.97715,133.69606
-10.005463,12.8678
18.632387,-89.62172
-74.723495,-95.1352
-117.02322,-17.554914
24.395287,-1.2899067
35.23579,89.10969
-93.20856,-96.04094
81.445694,-45.039577
58.949356,-90.31383
81.42748,-39.882523
-21.653847,-11.021172
-13.37844,-114.862
107.2597,61.486183
-150.78067,36.8105
136.45605,10.596569
35.23579,89.10969
11.994839,-31.83523
54.799946,94.16571
108.69817,12.304051
-35.959103,-53.100517
50.883144,-78.833725
62.39772,-35.831554
-50.097965,-56.671574
27.099096,18.98226
11.994839,-31.83523
60.418945,43.943584
86.035255,16.490793
112.67449,8.653674
-3.536043,87.1926
93.890366,69.914375
-71.77728,62.00658
17.086212,-74.2229
119.57246,-32.223347
106.48256,20.324677
57.558636,13.507701
-65.136406,71.49008
68.10894,95.7363
31.336012,30.181112
108.70685,37.891727
81.89603,119.0854
-13.4083185,63.91004
101.28582,-43.404144
24.395287,-1.2899067
-21.653847,-11.021172
-10.005463,12.8678
57.981422,94.0305
-95.47603,22.064312
93.73718,74.03751
-1.2748129,-130.28876
-123.685844,-62.556477
112.91505,-18.10881
-64.74687,41.17258
2.8570538,-6.5560803
2.8570538,-6.5560803
67.77029,-13.366072
46.68766,-55.86143
79.204765,87.72374
-13.339768,122.87708
84.78541,50.941338
-59.722477,13.609659
17.935343,-129.50331
34.508617,75.45007
-44.82881,-122.181114
24.395287,-1.2899067
92.05429,23.3122
128.67735,49.990547
-27.189281,22.741924
-71.77728,62.00658
11.994839,-31.83523
24.395287,-1.2899067
-79.05459,107.08193
2.8570538,-6.5560803
54.987686,-61.12491
96.459366,70.41241
128.67735,49.990547
37.754524,151.49736
0.445782,95.39352
56.85353,-69.04574
32.869316,-64.43398
37.754524,151.49736
93.92068,45.50324
-25.713163,84.358894
33.028534,105.157646
-20.241793,-47.919468
-121.90924,43.781784
98.122025,8.503264
21.861898,-59.730278
81.89603,119.0854
-101.25375,-47.23465
-40.257927,-17.741402
-25.672392,-61.211433
100.57015,-5.4758105
46.431015,74.59332
72.44996,-15.909028
41.32951,12.822489
-37.36647,-71.67772
-114.64677,-2.4145756
-93.3359,-75.96465
-99.03425,-18.81716
111.21985,55.66813
22.978249,39.821716
58.84836,0.6913757
89.647,-81.94807
-75.56504,5.1476846
15.173572,21.074585
-85.408875,59.129456
59.120308,1.4051782
9.347389,134.86185
40.542194,-42.098537
-49.221836,-14.780339
90.42327,-72.52065
-40.2751,53.27751
19.901485,154.96062
24.124557,49.038746
-39.419357,125.16195
100.36056,-69.24714
50.80803,-13.68621
17.086212,-74.2229
25.755909,99.22065
82.18342,-40.322716
11.994839,-31.83523
10.473258,10.800184
18.032494,38.584595
54.86613,3.2586443
37.526264,25.48154
53.77028,76.36804
-149.44331,-3.1556103
68.12012,-5.0001526
60.171814,-73.821495
143.4797,20.20325
101.47018,-72.872826
-39.36882,26.118132
-41.24721,41.508904
113.06533,41.717762
46.04047,-74.68627
88.42515,47.828434
15.215982,-115.90465
118.21627,63.413948
-119.856346,105.32583
-54.557636,61.062923
65.8597,39.477287
77.06894,-1.2737834
-31.12277,35.5694
45.515705,41.39917
-39.36882,26.118132
12.838431,91.77943
146.91997,2.7512674
71.62618,-111.1199
62.867867,-46.167313
47.909924,37.36305
61.75837,36.866463
69.13769,40.370113
49.058502,26.412987
43.537735,54.512848
-13.339768,122.87708
82.242455,19.584423
29.572847,-86.38154
-30.442305,-153.83241
-93.59074,32.670803
-48.64112,-68.27733
90.36436,95.64501
-113.39406,25.868322
9.347389,134.86185
113.424934,-25.201986
87.221596,16.105091
11.994839,-31.83523
45.43371,-84.760216
-39.36882,26.118132
41.006584,-80.26744
-13.916536,38.588432
-124.40665,-81.543625
-50.18137,-22.152264
44.793343,11.868878
59.95647,37.479042
-23.86531,-74.02634
-11.884839,100.63078
-11.319584,-73.94067
103.33631,-58.329502
41.354145,29.614243
-10.355589,-59.684853
98.26984,-91.88164
-143.05511,56.349277
9.347389,134.86185
-149.44331,-3.1556103
-76.72419,-1.1473594
36.37452,-103.13136
100.239525,-75.40756
10.473258,10.800184
-123.685844,-62.556477
76.05998,72.92555
104.28705,-63.87803
82.05309,-31.150599
-50.79729,85.319115
-75.79363,-43.981194
-123.685844,-62.556477
-84.690285,-50.577103
-23.86531,-74.02634
-79.25833,38.98955
106.46558,19.42418
54.65609,-6.4124246
2.8570538,-6.5560803
-21.653847,-11.021172
-84.6596,12.639237
101.30108,34.27584
44.179153,93.20014
90.731125,14.678314
-93.59074,32.670803
10.473258,10.800184
-27.189281,22.741924
42.690422,-53.789307
36.458843,-30.342627
67.36328,46.304104
61.906506,-41.884506
83.30961,76.40301
81.25114,34.960594
-50.79729,85.319115
29.33299,-76.39727
-42.483017,-31.727266
-34.71777,137.82928
9.442197,-85.22587
-56.51202,61.504005
73.72771,-63.80706
-9.970462,-151.41714
68.07606,95.832855
-21.653847,-11.021172
-123.685844,-62.556477
9.347389,134.86185
21.251507,10.446477
-23.356218,-96.36617
2.8570538,-6.5560803
0.27686796,108.077156
-34.73231,-44.928307
-100.1784,38.69253
91.94435,-31.858225
-10.355589,-59.684853
-7.0008726,26.247211
14.255646,32.7603
-57.43388,-50.17825
44.358166,-0.880322
-96.14546,113.301956
-56.933933,-93.56833
-75.56504,5.1476846
-11.319584,-73.94067
-10.574073,-31.050661
7.4519405,-123.89353
36.254276,-71.81562
24.395287,-1.2899067
46.08375,31.997972
-91.93728,54.99284
25.763788,99.22667
-39.160988,125.16812
-21.653847,-11.021172
48.839256,0.8531431
34.156548,-30.931248
-65.1765,145.9216
133.3313,-20.328175
9.347389,134.86185
25.779675,24.098885
59.97049,3.8016787
54.331043,6.630963
-59.05768,61.647278
49.205177,-55.626675
32.869198,-64.43387
-54.73698,139.93498
-5.011959,-47.440105
-96.14546,113.301956
-25.713163,84.358894
-27.189281,22.741924
-121.90924,43.781784
40.841194,39.802917
-84.690285,-50.577103
99.911804,-70.869156
13.636726,-141.09415
-42.483017,-31.727266
-4.7228637,126.768745
-11.515121,46.921535
58.800667,15.970296
-31.12277,35.5694
37.714005,-13.078701
63.378807,-109.446205
-95.095215,87.319664
45.77773,-47.93086
-3.033128,-119.765076
68.77277,105.006294
69.97715,133.69606
11.994839,-31.83523
8.277405,-98.96385
24.395287,-1.2899067
76.95945,-41.049934
36.82868,2.7455196
24.395287,-1.2899067
31.05715,-23.864792
76.27907,41.736275
-57.805588,80.44413
89.20273,26.043938
-71.81589,34.663666
81.89603,119.0854
-57.384148,1.0912014
-6.1713514,-96.13227
5.8967514,24.132357
36.48459,134.2765
93.188,69.74722
42.967964,-95.06695
30.266075,68.035355
28.022505,122.27432
19.901485,154.96062
76.460335,-78.308846
49.043976,103.010994
19.901485,154.96062
54.1473,-29.936096
-10.574073,-31.050661
45.716904,-142.62035
-23.356218,-96.36617
93.890434,69.9156
-91.93142,55.594704
-42.483017,-31.727266
43.160225,18.243422
46.28554,-10.153759
118.68283,-25.957703
39.41806,3.89779
-29.539858,7.7446117
43.534477,-12.074405
82.077515,40.12725
-26.384172,67.27481
-119.856346,105.32583
-61.873882,36.06286
72.95597,19.681723
50.80777,-13.68633
24.395287,-1.2899067
-111.22929,-82.47999
81.89603,119.0854
-11.319584,-73.94067
35.23579,89.10969
80.611595,-58.21005
-10.005463,12.8678
-73.67769,129.53319
118.13921,-35.679092
113.965744,-22.977936
36.254276,-71.81562
-32.043102,57.153423
-36.216427,-142.42503
79.234276,25.426207
-78.64804,56.282997
83.84599,-32.8398
13.636726,-141.09415
74.42975,1.2222984
77.10954,63.48439
53.77028,76.36804
-75.56344,5.147771
-10.005463,12.8678
-140.69482,-27.556284
-10.355589,-59.684853
79.671364,-21.503859
99.73221,34.629135
-73.93876,-14.171998
-75.79363,-43.981194
-64.93779,-24.626293
2.8570538,-6.5560803
24.395287,-1.2899067
-20.241793,-47.919468
2.8570538,-6.5560803
87.83648,45.852592
-37.36647,-71.67772
-78.45814,-25.817709
-57.805637,109.84396
7.4519405,-123.89353
-95.390396,-55.09723
-6.1713514,-96.13227
-14.664834,48.31
28.388176,53.058968
-25.672392,-61.211433
7.4519405,-123.89353
-50.73661,23.266397
46.739124,6.944079
-10.358354,40.736984
-136.00856,72.04219
102.29081,15.190759
55.509884,5.8658853
22.986715,109.22143
-43.77984,103.407166
21.861898,-59.730278
-29.539858,7.7446117
104.4041,-63.84923
2.8570538,-6.5560803
33.028534,105.157646
30.235054,113.546715
49.22725,57.25905
-20.241793,-47.919468
-94.5543,-0.9273829
72.493614,91.12389
50.552917,61.48894
97.15468,-111.19334
-48.06085,-99.62741
-121.90924,43.781784
-43.325905,-2.1402068
9.442197,-85.22587
46.10423,-58.599716
-31.12277,35.5694
88.42515,47.828434
65.991806,-38.291042
42.05185,76.52386
58.84817,0.6916752
-84.13627,66.11662
11.994839,-31.83523
75.699936,14.844293
-14.603462,86.00991
-27.664476,-127.76349
22.986805,109.22134
52.828365,-111.99738
-21.653847,-11.021172
-60.639046,74.937904
41.837894,110.75447
112.632484,-51.809444
-140.69482,-27.556284
128.67735,49.990547
68.063156,73.78577
17.086212,-74.2229
-63.65587,-41.303394
-89.02797,-66.37505
97.3887,60.237473
-61.557137,28.570183
69.87877,-66.92983
21.861898,-59.730278
97.15468,-111.19334
-69.720634,46.2008
67.67054,-107.15744
-29.539858,7.7446117
128.67735,49.990547
53.77028,76.36804
18.632387,-89.62172
33.85312,-114.609955
9.347389,134.86185
128.67735,49.990547
64.39283,-17.829344
81.89603,119.0854
-21.66935,135.7422
78.351456,-13.273082
71.33918,17.946844
79.84647,-9.497851
-127.65745,3.2100048
62.75656,-77.25579
-5.011959,-47.440105
-75.38349,103.63154
81.89603,119.0854
-123.685844,-62.556477
-10.005463,12.8678
52.23465,-51.98968
11.994839,-31.83523
54.40878,-14.554848
-105.49447,102.75208
57.29218,-73.19167
-48.80223,-43.831657
55.202343,109.889404
-99.03425,-18.81716
-1.328313,-83.09049
86.642265,-36.173717
81.89603,119.0854
95.57746,19.54576
32.28515,46.498844
128.67735,49.990547
54.824387,-19.867022
-95.390396,-55.09723
-150.78067,36.8105
17.833475,-101.34656
-21.209408,64.53795
88.990364,-70.53413
-21.653847,-11.021172
88.94152,55.166195
-70.79077,107.8411
21.331799,18.609737
-33.470318,-85.17471
-21.653847,-11.021172
-10.005463,12.8678
96.48422,-55.14501
32.138153,-22.70642
-31.12277,35.5694
18.576717,-47.813744
54.468094,-46.53922
-73.67769,129.53319
2.8570538,-6.5560803
48.033463,-44.372986
15.215982,-115.90465
30.235085,113.54689
-10.574073,-31.050661
-21.653847,-11.021172
36.361244,-34.92437
-29.539858,7.7446117
-40.57908,89.31226
31.95983,30.929716
100.62342,-31.20639
-28.528063,-30.186686
-7.869316,35.127903
-5.0041456,32.50287
-80.624794,8.475962
42.897617,-14.308497
-72.45509,21.906939
28.022505,122.27432
-84.33488,21.57606
-5.011959,-47.440105
-89.3821,-10.9303055
11.994839,-31.83523
53.053955,-127.169075
50.114677,-3.4136484
59.120335,1.4055349
-6.795677,96.45665
-123.685844,-62.556477
115.56003,-19.669596
53.333267,-21.806778
87.30496,69.892815
6.8178654,-55.915535
81.52132,-18.002037
46.343582,-40.537895
29.005053,-76.78733
-65.01444,31.20182
42.571297,22.263863
103.328995,32.529026
40.87241,4.6374106
-93.59074,32.670803
72.3433,-130.81212
3.7169983,72.922554
123.84412,24.013985
-123.685844,-62.556477
21.848793,29.095024
-99.03425,-18.81716
-10.005463,12.8678
106.90532,-29.818367
128.67735,49.990547
-8.745405,140.18097
-78.929955,60.814285
64.242775,-32.778847
67.26737,22.452854
12.546523,114.32492
105.883705,-66.3889
49.043976,103.010994
-29.539858,7.7446117
-43.325905,-2.1402068
41.25588,4.8733416
30.235054,113.546715
147.18942,3.3886766
72.538795,-131.41283
-21.653847,-11.021172
-20.32013,-120.40971
-57.780125,-116.26911
46.872894,37.907333
33.9083,63.220913
66.17929,84.66927
70.47584,-47.540565
-20.241793,-47.919468
-101.73611,3.7885375
93.07038,-4.1457067
-121.90924,43.781784
7.718051,57.454365
63.783237,-75.80819
50.7518,-66.63783
-10.574073,-31.050661
67.1764,-42.755344
-43.325905,-2.1402068
88.41246,48.085403
17.086212,-74.2229
93.998665,-46.64108
-53.31225,-18.519047
75.32589,-85.98217
-57.805637,109.84396
7.4519405,-123.89353
84.43958,-72.686516
27.599546,12.006713
-52.179157,-18.511986
44.897564,4.944253
46.405586,8.124104
112.851234,38.358494
-40.2751,53.27751
-89.3821,-10.9303055
61.55252,-30.067
-87.71068,73.110275
-20.323328,96.42726
-78.45814,-25.817709
-36.216427,-142.42503
53.77028,76.36804
-9.970462,-151.41714
-120.505295,-40.40777
9.347389,134.86185
9.347389,134.86185
-73.133766,-32.90353
126.74692,7.1752467
31.174192,56.561443
17.086212,-74.2229
-11.623615,72.86354
37.831,31.687387
-43.325905,-2.1402068
-5.011959,-47.440105
40.724274,22.541788
-59.179024,70.303535
-57.384148,1.0912014
-57.823414,109.852715
-21.653847,-11.021172
-120.505295,-40.40777
17.086212,-74.2229
68.86674,-8.273998
55.50987,-35.83769
106.99631,-40.475586
42.567368,16.422493
17.857813,86.87255
-83.48593,5.7388225
20.426714,33.90569
71.89731,-25.680046
116.39663,15.653945
11.994839,-31.83523
68.323395,66.55306
62.270996,66.61134
-2.4829001,-119.384834
2.8570538,-6.5560803
6.0436497,51.232903
1.4692253,47.514294
11.994839,-31.83523
-43.77984,103.407166
102.54202,-75.22842
104.45493,5.4753118
46.545578,32.6039
53.2564,40.705795
22.680609,-22.982582
-101.53251,13.059664
2.8570538,-6.5560803
94.39206,33.22887
55.50987,-35.83769
14.234073,63.53626
-120.505295,-40.40777
98.367966,-51.526634
-95.095215,87.319664
-135.233,33.590015
-78.45814,-25.817709
104.86573,-61.5618
111.217705,55.668167
-39.941242,84.27719
35.722866,28.035017
-10.574073,-31.050661
-42.483017,-31.727266
29.33299,-76.39727
49.043976,103.010994
-63.65587,-41.303394
-57.049515,-20.110106
-39.36882,26.118132
-75.79363,-43.981194
-50.233734,-143.49106
-89.02797,-66.37505
85.88134,-60.96305
-31.12277,35.5694
61.53858,-118.75604
34.61264,132.20992
12.838431,91.77943
-14.442698,53.080982
-91.93142,55.594704
-47.118263,-53.309246
41.532,42.873264
78.5935,-116.02465
-82.824814,117.78054
58.71067,86.348976
85.769905,49.339523
-76.38563,11.7018795
57.066433,-68.9862
35.36849,-59.319057
-84.13816,66.11911
12.185786,103.6714
-10.005463,12.8678
-109.894485,17.424162
-11.329905,156.16919
61.803043,0.40722063
41.27492,-39.948574
26.412302,-33.7048
-119.407074,17.965736
-48.64112,-68.27733
24.395287,-1.2899067
-127.65745,3.2100048
81.320015,-33.699223
27.833174,42.961266
-30.442305,-153.83241
133.3313,-20.328175
118.90135,10.131326
-78.8935,84.28753
80.85198,-102.09154
-120.505295,-40.40777
-16.335299,64.3616
75.32895,-85.982155
-21.653847,-11.021172
74.60631,14.98533
83.55226,93.40641
-42.483017,-31.727266
104.45493,5.4753118
9.347389,134.86185
-10.005463,12.8678
37.754524,151.49736
-93.57169,77.70167
13.636726,-141.09415
87.901825,-69.103485
11.994839,-31.83523
-34.73231,-44.928307
15.215982,-115.90465
-121.90924,43.781784
36.48459,134.2765
111.217705,55.668167
-27.703402,121.82262
70.239716,10.920985
10.473258,10.800184
8.277405,-98.96385
-48.223522,-13.425185
-43.068413,95.303085
111.32742,-47.459538
28.210773,31.529854
56.77294,24.46908
52.838417,0.49171564
-115.64784,56.547523
61.53858,-118.75604
55.004158,6.2404447
-39.941242,84.27719
-89.3821,-10.9303055
52.02787,9.269411
87.643616,76.08814
2.8320796,37.747383
25.018295,67.135254
-32.41043,-54.954155
-73.607925,-1.9763912
25.755909,99.22065
-32.41043,-54.954155
23.860456,35.27682
2.3081987,-70.0905
-56.140003,-62.092346
29.739704,33.262
-5.011959,-47.440105
-40.2751,53.27751
78.5935,-116.02465
-10.005463,12.8678
-42.483017,-31.727266
91.31266,-73.70383
-2.4823892,-119.385605
24.1253,49.041676
-70.579704,-32.727093
29.804415,-11.571018
-19.426447,70.620895
-34.73231,-44.928307
21.861898,-59.730278
51.13702,46.692616
-82.824814,117.78054
62.27264,66.616104
-73.93969,-14.173773
71.602646,-4.5762897
69.40654,-12.577936
96.87239,-25.510794
67.66349,-44.004333
2.3081987,-70.0905
-45.349464,33.162434
-31.12277,35.5694
-60.134117,97.77577
92.44062,29.707016
115.85342,-16.42151
-20.323328,96.42726
-10.005463,12.8678
68.69574,-38.294106
-43.77984,103.407166
-123.685844,-62.556477
11.994839,-31.83523
-90.0115,97.757614
79.204765,87.72374
87.44614,-57.17423
-54.480457,28.068558
-27.45869,57.366
-10.005463,12.8678
98.93322,-51.54321
127.28645,16.53281
-140.69482,-27.556284
80.454056,-21.358837
-95.23145,43.77936
81.89603,119.0854
67.591484,57.11051
-51.180756,98.03875
-24.024889,65.444855
80.610954,-58.209427
6.8178654,-55.915535
27.656528,-100.63817
24.395287,-1.2899067
4.676876,69.61227
36.254276,-71.81562
2.8570538,-6.5560803
-10.574073,-31.050661
80.365845,-15.328458
-1.7120885,66.03856
67.792046,73.84906
2.8570538,-6.5560803
-121.90924,43.781784
93.91636,-82.194336
91.52585,-62.82541
-60.134117,97.77577
-77.81258,-117.63217
21.568508,48.156403
-41.24721,41.508904
42.967964,-95.06695
18.692867,96.82172
-39.36882,26.118132
52.5468,-67.141
80.77743,-50.69445
-120.505295,-40.40777
34.508617,75.45007
40.1027,64.45464
23.542938,19.158909
-81.82988,-74.851166
137.76506,-5.5967245
83.74796,21.70739
10.790607,64.56093
-95.47603,22.064312
-17.865637,88.559784
-101.60974,53.424446
12.546523,114.32492
79.174545,-21.662806
-6.8535986,63.960735
68.87327,13.796813
60.70219,-54.362236
72.340225,-65.673164
-57.780125,-116.26911
17.086212,-74.2229
40.250122,-5.625591
44.03719,112.998405
-81.84988,31.679087
71.64248,-32.495472
20.319523,34.6436
40.116043,69.31088
-142.67465,18.498104
-128.96341,88.48035
28.022505,122.27432
-140.69482,-27.556284
-10.574073,-31.050661
34.508617,75.45007
11.994839,-31.83523
-96.14546,113.301956
85.871254,-74.57781
49.043976,103.010994
-22.180178,-138.56682
101.290565,-53.460827
24.08937,73.6123
13.959921,45.937153
-123.685844,-62.556477
63.378807,-109.446205
60.990868,126.83849
-1.7120894,66.03836
-94.5543,-0.9273829
-123.685844,-62.556477
72.538795,-131.41283
33.11192,-22.176844
-21.653847,-11.021172
90.06275,-63.685894
57.94539,-86.471825
119.23681,-25.641966
-115.577736,94.074875
11.994839,-31.83523
89.547,77.244545
13.636726,-141.09415
-27.189281,22.741924
2.8570538,-6.5560803
-101.60974,53.424446
-23.725689,113.27281
-29.539858,7.7446117
-81.84988,31.679087
-43.03158,13.467826
0.27686796,108.077156
17.086212,-74.2229
22.985083,109.22135
-10.574073,-31.050661
2.8570538,-6.5560803
-54.73698,139.93498
30.349457,-148.64003
106.3311,-37.978893
98.26984,-91.88164
53.77028,76.36804
109.65604,-34.542046
-99.03425,-18.81716
-37.36647,-71.67772
58.103027,9.195414
24.395287,-1.2899067
17.086212,-74.2229
-127.65745,3.2100048
52.237026,-61.482475
-120.681076,16.737919
48.56458,-25.722033
-116.15283,-95.297356
11.994839,-31.83523
6.8178654,-55.915535
-116.04425,75.14998
82.782646,86.968925
